budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,cast,director_name
3500000,"['Horror', 'Thriller']",40969,3.43877,1980-10-03,0.0,Terror Train,5.8,62.0,1980.0,0.0,"['Jamie Lee Curtis', 'Ben Johnson', 'Hart Bochner', 'David Copperfield', 'Derek McKinnon', 'Sandee Currie', 'Timothy Webber', 'Anthony Sherwood', 'Howard Busgang', 'Steve Michaels', 'Greg Swanson', 'Vanity', 'Joy Boushel', 'Victor Knight', 'Donald Lamoreux', 'Charles Biddle Sr.', 'Elizabeth Cholette', 'Thom Haverstock', 'Peter Feingold', 'Richard Weinstein', 'John Busby', 'Roland Nincheri', 'Andrea Kenyon']",Roger Spottiswoode
0,"['Drama', 'Music']",76411,0.02158,1980-10-17,0.0,Times Square,7.4,9.0,1980.0,0.0,"['Tim Curry', 'Trini Alvarado', 'Robin Johnson', 'Peter Coffield', 'Herbert Berghof', 'David Margulies', 'Anna Maria Horsford', 'J.C. Quinn', 'Tim Choate', 'Elizabeth Peña', 'Jay Acovone', 'Steve James']",Allan Moyle
0,"['Action', 'Drama', 'Western']",5917,1.95931,1980-03-28,0.0,Tom Horn,6.9,26.0,1980.0,0.0,"['Steve McQueen', 'Linda Evans', 'Richard Farnsworth', 'Billy Green Bush', 'Slim Pickens', 'Peter Canon', 'Elisha Cook Jr.', 'Roy Jenson', 'James Kline', 'Geoffrey Lewis', 'Harry Northup', 'Steve Oliver', 'Bill Thurman', 'Bert Williams', 'Bobby Bass', 'Mickey Jones', 'B. J. Ward', 'Richard Brewer', 'Mel Novak', 'Tom Tarpey', 'Bob West', 'Richard Kennedy', 'Larry Strawbridge', 'Pat Johnson', 'Jim Burgdorf', 'Jerry Wills', 'Walter Wyatt', 'Bob Orrison', 'Fargo Graham', 'Leo Hohler', 'Erik Owens', 'Tom Ferguson', 'Joe Massangale', 'Dave Moordigian', 'Michael E. Perry', 'Jimmy H. Burk', 'Bill Hart', 'Dan Corry', 'Jeffrey M. Meyer', 'Clarke Coleman', 'Mike Chambers', 'Bob Kern', 'W. H. Manooch', ""Fred O'Dell"", 'Drummond Barclay', 'Chuck Hayward', 'Tom Runyon', 'John L. Hallett', 'Jerry L. Jackson', 'Larry Hollister', 'Victor Spelta', 'Jack Webster', 'Alan L. Brown', 'Robert Elliot', 'Gilbert B. Combs', 'Mike H. McGaughy', 'Walter Scott', 'Rock A. Walter', 'J. P. S. Brown', 'Lee Barton', 'Roe Henson', 'Paul Pinnt', 'Jim Medearis', 'Chuck Henson', 'Claude Henson', 'H. P. Evetts', 'Jeff Ramsey', 'Bud Stout', 'Gary Combs']",William Wiard
0,"['Science Fiction', 'Action']",31278,1.706648,1980-02-14,0.0,The Pumaman,2.9,17.0,1980.0,0.0,"['Walter George Alton', 'Donald Pleasence', 'Miguel Ángel Fuentes', 'Sydne Rome', 'Silvano Tranquilli', 'Benito Stefanelli', 'Guido Lollobrigida', 'Peter Cellier', 'Geoffrey Copleston']",Alberto De Martino
0,['Comedy'],33670,1.987499,1980-06-06,0.0,Up the Academy,6.1,8.0,1980.0,0.0,"['Ralph Macchio', 'Wendell Brown', 'Tommy Citera', 'Hutch Parker', 'Harry Teinowitz', 'Tom Poston', 'Antonio Fargas', 'Stacey Nelkin', 'Barbara Bach', 'Robert Downey Jr.', 'Ron Leibman', 'Ian Wolfe', 'Allyson Downey']",Robert Downey Sr.
20000000,"['Action', 'Adventure', 'Drama', 'Thriller']",47942,2.284384,1980-03-28,3763988.0,When Time Ran Out...,7.0,22.0,1980.0,0.1881994,"['Paul Newman', 'Jacqueline Bisset', 'William Holden', 'James Franciscus', 'Ernest Borgnine', 'Edward Albert', 'Red Buttons', 'Barbara Carrera', 'Valentina Cortese', 'Veronica Hamel', 'Alex Karras', 'Burgess Meredith', 'John Considine', 'Sheila Allen', 'Pat Morita', 'Lonny Chapman', 'Darrell Larson']",James Goldstone
0,['Comedy'],33076,9.389486,1980-06-13,14155617.0,Wholly Moses,4.9,10.0,1980.0,0.0,"['Dudley Moore', 'Laraine Newman', 'James Coco', 'Paul Sand', 'Jack Gilford', 'Dom DeLuise', 'John Houseman', 'Madeline Kahn', 'David L. Lander', 'Richard Pryor', 'John Ritter', 'Richard B. Shull', 'Tanya Boyd', 'Sam Weisman']",Gary Weis
150000,"['Horror', 'Science Fiction']",44932,2.218273,1980-09-26,0.0,Without Warning,5.4,26.0,1980.0,0.0,"['Jack Palance', 'Martin Landau', 'Tarah Nutter', 'Christopher S. Nelson', 'Cameron Mitchell', 'Neville Brand', 'Sue Ane Langdon', 'Ralph Meeker', 'Larry Storch', 'Lynn Theel', 'David Caruso', 'Darby Hinton', 'Kevin Peter Hall']",Greydon Clark
20000000,"['Fantasy', 'Music', 'Romance']",15668,3.782547,1980-08-08,22471595.0,Xanadu,5.2,62.0,1980.0,1.12357975,"['Olivia Newton-John', 'Gene Kelly', 'Michael Beck', 'James Sloyan', 'Katie Hanley', 'Fred McCarren', 'Renn Woods', 'Dimitra Arliss', 'Sandahl Bergman', 'Lynn Latham', 'Melinda Phelps', 'Cherise Bates', 'Juliette Marshall', 'Marilyn Tokuda', 'Yvette Van Voorhees', 'Teri Beckerman', 'Marty Davis', 'Bebe Drake', 'Matt Lattanzi']",Robert Greenwald
0,"['Action', 'Comedy', 'Drama', 'Romance']",30709,1.417079,1981-10-16,0.0,...All the Marbles,7.3,7.0,1981.0,0.0,"['Peter Falk', 'Vicki Frederick', 'Laurene Landon', 'Burt Young', 'Tracy Reed', 'Ursaline Bryant', 'Claudette Nevins', 'Richard Jaeckel', 'John Hancock', 'Lenny Montana', 'Charlie Dell', 'Cliff Emmich', 'Clyde Kusatsu', 'Joe Greene', 'Jonathan Terry', 'Angela Aames', 'William J. Kulzer', 'Don Brodie', 'Gloria Hayes', 'Susan Barnes', 'Mike Mazurki', 'Brinke Stevens']",Robert Aldrich
12000000,"['Drama', 'Romance', 'Thriller']",19429,3.21594,1981-12-18,40716963.0,Absence of Malice,6.8,42.0,1981.0,3.39308025,"['Paul Newman', 'Sally Field', 'Bob Balaban', 'Melinda Dillon', 'Luther Adler', 'Barry Primus', 'Josef Sommer', 'John Harkins', 'Don Hood', 'Wilford Brimley']",Sydney Pollack
0,"['Comedy', 'Romance']",140413,0.708186,1981-03-06,10000000.0,All Night Long,7.3,3.0,1981.0,0.0,"['Gene Hackman', 'Barbra Streisand', 'Diane Ladd', 'Dennis Quaid', 'Kevin Dobson', 'William Daniels', 'Ann Doran', 'James Nolan', 'Judy Kerr']",Jean Claude Tramont
10000000,"['Action', 'Crime', 'Thriller']",21294,1.701134,1981-12-11,6892098.0,The Amateur,5.0,1.0,1981.0,0.6892098,"['John Savage', 'Christopher Plummer', 'Marthe Keller', 'Arthur Hill', 'Nicholas Campbell', 'George Coe', 'John Marley', 'Jan Rubes', 'Ed Lauter', 'Miguel Fernandes', 'Jan Tříska', 'Graham Jarvis', 'Jacques Godin', 'Chapelle Jaffe', 'Lynne Griffin']",Charles Jarrott
0,"['Action', 'Comedy']",11340,6.100879,1982-03-24,0.0,Banana Joe,6.4,82.0,1982.0,0.0,"['Bud Spencer', 'Marina Langner', 'Mario Scarpetta', 'Gianfranco Barra', 'Enzo Garinei', 'Gunther Philipp', 'Giorgio Bracardi', 'Gisela Hahn', 'Nello Pazzafini', 'Carlo Reali', 'Salvatore Basile', 'Edy Biagetti', 'Giovanni Cianfriglia', 'Benito Pacifico', 'Sergio Smacchi', 'Marcello Verziera', 'James Ordonez', 'Claudio Pacifico']",Steno
0,[],42142,0.753306,1981-09-04,0.0,Marianne and Juliane,6.9,7.0,1981.0,0.0,"['Jutta Lampe', 'Barbara Sukowa', 'Julia Biedermann', 'Ina Robinski', 'Rüdiger Vogler', 'Doris Schade', 'Vérénice Rudolph', 'Luc Bondy', 'Franz Rudnick']",Margarethe von Trotta
18000000,"['Drama', 'Mystery', 'Thriller']",11644,7.536295,1981-07-24,12000000.0,Blow Out,7.3,243.0,1981.0,0.6666666666666666,"['John Travolta', 'Nancy Allen', 'John Lithgow', 'Dennis Franz', 'Peter Boyden', 'Curt May', 'John Aquino', 'John McMartin', 'Deborah Everton', 'J. Patrick McNamara', 'Missy Cleveland', 'Roger Wilson', 'Lori-Nan Engler', 'Barbara Sigel', 'David DeFelice', 'Roberto Lombardi', 'Missy Crutchfield']",Brian De Palma
0,['Horror'],33721,0.235578,1981-09-25,0.0,The Boogens,5.7,18.0,1981.0,0.0,"['Rebecca Balding', 'Fred McCarren', 'Anne-Marie Martin', 'Jeff Harlan', 'John Crawford', 'Med Flory', 'Jon Lormer', 'Peg Stewart', 'Scott Wilkinson', 'Marcia Reider']",James L. Conway
0,['Comedy'],36133,1.566468,1981-01-01,0.0,Buddy Buddy,6.2,16.0,1981.0,0.0,"['Jack Lemmon', 'Walter Matthau', 'Paula Prentiss', 'Klaus Kinski', 'Dana Elcar', 'Miles Chapin', 'Michael Ensign']",Billy Wilder
1500000,"['Horror', 'Thriller']",24124,8.942517,1981-05-08,0.0,The Burning,6.2,90.0,1981.0,0.0,"['Brian Matthews', 'Leah Ayres', 'Brian Backer', 'Larry Joshua', 'Jason Alexander', 'Ned Eisenberg', 'Carrick  Glenn', 'Carolyn Houlihan', 'Fisher Stevens', 'Lou David', 'Shelley Bruce', 'Sarah Chodoff', 'Bonnie Deroski', 'Holly Hunter', 'Kevi Kendall', 'K.C. Townsend', 'John Tripp']",Tony Maylam
0,"['Crime', 'Drama']",34697,1.514551,1982-02-05,0.0,Butterfly,5.0,12.0,1982.0,0.0,"['Stacy Keach', 'Pia Zadora', 'Orson Welles', 'Ed McMahon', 'June Lockhart', 'Lois Nettleton', 'Edward Albert', 'James Franciscus', 'Stuart Whitman']",Matt Cimber
0,"['Adventure', 'Horror']",8691,2.767334,1981-04-24,0.0,Cannibal Ferox,5.3,61.0,1981.0,0.0,"['Giovanni Lombardo Radice', 'Robert Kerman', 'Danilo Mattei', 'Venantino Venantini', 'Fiamma Maglione', 'Zora Kerova', 'Lorraine De Selle', 'Dominic Raacke']",Umberto Lenzi
0,['Comedy'],53922,3.858572,1981-09-25,9566593.0,Carbon Copy,5.8,12.0,1981.0,0.0,"['Denzel Washington', 'George Segal', 'Susan Saint James', 'Jack Warden', 'Paul Winfield', 'Macon McCalman', 'Vicky Dawson', 'Parley Baer']",Michael Schultz
0,"['Comedy', 'Mystery', 'Thriller']",66592,1.128953,1981-02-01,0.0,Charlie Chan and the Curse of the Dragon Queen,5.8,6.0,1981.0,0.0,"['Peter Ustinov', 'Lee Grant', 'Angie Dickinson', 'Michelle Pfeiffer', 'Brian Keith', 'Roddy McDowall', 'Rachel Roberts', 'Paul Ryan', 'Michael Fairman', 'Richard Hatch']",Clive Donner
0,"['Action', 'Adventure', 'Comedy']",6399,5.928981,1981-12-09,0.0,A Friend Is a Treasure,6.9,123.0,1981.0,0.0,"['Bud Spencer', 'Terence Hill', 'John Fujioka', 'Louise Bennett', 'Salvatore Borghese', 'Kainowa Lauritzen', 'Mirna Seya', 'Terry Moni Mapuana', 'Linda Prast', 'Kathy Lun', 'Herb Goldstein', 'Arnie Ross', 'Tom Tully']",Sergio Corbucci
0,['Drama'],25773,0.888234,1981-08-20,0.0,The Chosen,7.3,6.0,1981.0,0.0,"['Robby Benson', 'Barry Miller', 'Maximilian Schell', 'Rod Steiger', 'Hildy Brooks', 'Kaethe Fine', 'Ron Rifkin', 'Robert John Burke', 'Lonny Price', 'Evan Handler', 'Douglas Warhit', 'Jeffrey Marcus', 'Stuart Charno', 'Richard Lifschutz']",Jeremy Kagan
0,"['Comedy', 'Crime', 'Adventure']",19123,5.568624,1981-03-01,0.0,Knock on Wood,7.1,86.0,1981.0,0.0,"['Pierre Richard', 'Gérard Depardieu', 'Pedro Armendáriz Jr.', 'Maritza Olivares', 'Corynne Charbit', 'André Valardy', 'Jorge Luke', 'Sergio Calderón', 'Michel Robin', 'Robert Dalban']",Francis Veber
0,"['Comedy', 'Romance']",26560,2.931013,1981-09-18,15578237.0,Continental Divide,5.5,28.0,1981.0,0.0,"['John Belushi', 'Blair Brown', 'Allen Garfield', 'Carlin Glynn', 'Tony Ganios', 'Val Avery', 'Liam Russell', 'Everett Smith', 'Bill Henderson', 'Bruce Jarchow', 'Eddie Schwartz', 'Harold Holmes', 'Elizabeth Young', 'Ron Dean', 'Frankie Hill', 'Mike Bacarella']",Michael Apted
0,"['Comedy', 'Horror']",36220,0.837756,1983-07-01,0.0,The Creature Wasn't Nice,4.8,8.0,1983.0,0.0,"['Cindy Williams', 'Bruce Kimmel', 'Leslie Nielsen', 'Gerrit Graham', 'Patrick Macnee']",Bruce Kimmel
0,"['Drama', 'History']",225,0.886249,1981-07-27,0.0,Man of Iron,6.1,15.0,1981.0,0.0,"['Jerzy Radziwiłowicz', 'Krystyna Janda', 'Marian Opania', 'Irena Byrska', 'Wiesława Kosmalska', 'Franciszek Trzeciak', 'Andrzej Seweryn', 'Marek Kondrat', 'Jerzy Trela', 'Maja Komorowska', 'Krystyna Zachwatowicz', 'Janusz Zaorski', 'Wojciech Alaborski', 'Tatiana Sosna Sarno', 'Bogusław Linda']",Andrzej Wajda
3000000,"['Horror', 'Mystery']",24274,3.891243,1981-05-29,216166.0,Dead & Buried,6.1,55.0,1981.0,0.0720553333333333,"['James Farentino', 'Melody Anderson', 'Jack Albertson', 'Dennis Redfield', 'Nancy Locke', 'Lisa Blount', 'Robert Englund', 'Bill Quinn', 'Michael Currie', 'Christopher Allport', 'Joseph G. Medalis', 'Macon McCalman', 'Lisa Marie', 'Estelle Omens', 'Barry Corbin', 'Linda Shusett', 'Ed Bakey', 'Glenn Morshower', 'Robert Boler', 'Michael Pataki', 'Jill Fosse', 'Renee McDonell', 'Dottie Catching', 'Colby Smith', 'Judy Ashton', 'Anthony Cecere', 'Bill Couch Jr.', 'Bill Couch', 'Angelo De Meo']",Gary Sherman
2500000,"['Horror', 'Mystery', 'Thriller']",33016,3.175395,1981-08-14,0.0,Deadly Blessing,5.0,32.0,1981.0,0.0,"['Maren Jensen', 'Sharon Stone', 'Susan Buckner', 'Jeff East', 'Ernest Borgnine', 'Lois Nettleton', 'Michael Berryman', 'Colleen Riley', 'Douglas Barr', 'Lisa Hartman', 'Kevin Cooney', 'Bobby Dark', 'Neil Fletcher', 'Jonathon Gulla', 'Annabelle Weenick', 'Lawrence Montaigne']",Wes Craven
0,"['Action', 'Drama']",26444,5.674684,1981-05-22,0.0,Death Hunt,6.1,34.0,1981.0,0.0,"['Charles Bronson', 'Lee Marvin', 'Andrew Stevens', 'Carl Weathers', 'Ed Lauter', 'Scott Hylands', 'Angie Dickinson', 'Maurice Kowalewski', 'Henry Beckman', 'William Sanderson', 'Jon Cedar', ""James O'Connell"", 'Len Lesser', 'Richard Davalos', 'Maury Chaykin', 'August Schellenberg']",Peter R. Hunt
0,"['Romance', 'Drama']",19114,5.786435,1981-07-17,32492674.0,Endless Love,5.0,34.0,1981.0,0.0,"['Brooke Shields', 'Martin Hewitt', 'Shirley Knight', 'Don Murray', 'Richard Kiley', 'Beatrice Straight', 'Penelope Milford', 'James Spader', 'Ian Ziering', 'Jami Gertz', 'Tom Cruise', 'Jeff Marcus', 'Jamie Bernstein']",Franco Zeffirelli
0,"['Crime', 'Action', 'Drama']",17205,1.213727,1981-07-17,0.0,Enter the Ninja,5.5,26.0,1981.0,0.0,"['Franco Nero', 'Susan George', 'Christopher George', 'Sho Kosugi', 'Alex Courtney', 'Will Hare', 'Zachi Noy', 'Constantine Gregory', 'Dale Ishimoto', 'Joonee Gamboa', 'Leo Martinez', 'Ken Metcalfe', 'Subas Herrero', 'Alan Amiel', 'Douglas Ivan', 'Bob Jones', 'Jack Turner']",Menahem Golan
0,"['Horror', 'Mystery', 'Thriller']",24740,6.302682,1982-09-30,13277558.0,The Entity,6.3,111.0,1982.0,0.0,"['Barbara Hershey', 'Ron Silver', 'David Labiosa', 'George Coe', 'Margaret Blye', 'Jacqueline Brookes', 'Richard Brestoff', 'Michael Alldredge', 'Raymond Singer', 'Natasha Ryan', 'Melanie Gaffin', 'Alex Rocco', 'Sully Boyar', 'Tom Stern', 'Allan Rich']",Sidney J. Furie
0,"['Action', 'Drama', 'Romance', 'Thriller']",10863,9.698848,1981-07-24,18000000.0,Eye of the Needle,6.4,49.0,1981.0,0.0,"['Donald Sutherland', 'Kate Nelligan', 'Stephen MacKenna', 'Christopher Cazenove', 'Philip Martin Brown', 'Ian Bannen', 'George Belbin', 'Faith Brook', 'Barbara Graley', 'George Lee', 'Arthur Lovegrove', 'Colin Rix', 'Barbara Ewing']",Richard Marquand
0,"['Action', 'Mystery', 'Thriller']",31679,1.316179,1981-02-13,0.0,Eyewitness,5.9,25.0,1981.0,0.0,"['William Hurt', 'Sigourney Weaver', 'Christopher Plummer', 'James Woods', 'Irene Worth', 'Kenneth McMillan', 'Pamela Reed', 'Albert Paulsen', 'Steven Hill', 'Morgan Freeman', 'Alice Drummond']",Peter Yates
0,"['Horror', 'Documentary']",15900,1.166911,1981-11-10,0.0,Faces of Death II,3.3,15.0,1981.0,0.0,['Michael Carr'],John Alan Schwartz
0,"['Documentary', 'Horror']",12237,2.97789,1978-01-01,0.0,Faces of Death,4.0,40.0,1978.0,0.0,"['Michael Carr', 'Samuel Berkowitz', 'Mary Ellen Brighton', 'John Alan Schwartz', 'Adolf Hitler', 'Thomas Noguchi']",John Alan Schwartz
0,"['Horror', 'Documentary']",15901,0.867342,1985-03-10,0.0,Faces of Death III,3.4,9.0,1985.0,0.0,['Michael Carr'],John Alan Schwartz
0,"['Horror', 'Documentary']",15902,0.778312,1990-11-28,0.0,Faces of Death IV,3.9,6.0,1990.0,0.0,"['James B. Schwartz', 'John Zimmerman']",John Alan Schwartz
0,[],15904,0.453391,1996-10-04,0.0,Faces of Death VI,2.0,1.0,1996.0,0.0,['Samuel Berkowitz'],John Alan Schwartz
0,"['Horror', 'Documentary']",97251,0.020448,1999-01-01,0.0,Faces of Death: Fact or Fiction?,0.0,0.0,1999.0,0.0,[],John Alan Schwartz
0,"['Romance', 'Drama']",12579,9.373676,1981-09-30,0.0,The Woman Next Door,7.0,32.0,1981.0,0.0,"['Gérard Depardieu', 'Fanny Ardant', 'Henri Garcin', 'Michèle Baumgartner', 'Roger Van Hool', 'Véronique Silver', 'Philippe Morier-Genoud']",François Truffaut
0,"['Comedy', 'Drama']",85058,0.384338,1981-08-21,0.0,First Monday in October,7.7,3.0,1981.0,0.0,"['Walter Matthau', 'Jill Clayburgh', 'Barnard Hughes', 'Jan Sterling', 'James Stephens', 'Joshua Bryant']",Ronald Neame
0,"['Crime', 'Drama']",23668,1.433116,1981-02-06,0.0,"Fort Apache, the Bronx",6.4,23.0,1981.0,0.0,"['Paul Newman', 'Ken Wahl', 'Danny Aiello', 'Ed Asner', 'Rachel Ticotin', 'Pam Grier', 'Kathleen Beller', 'Tito Goya', 'Miguel Piñero', 'Jaime Tirelli', 'Lance Guecia', 'Rony Clanton', 'Clifford David', 'Sully Boyar', 'Michael Higgins']",Daniel Petrie
0,"['Drama', 'Romance']",70971,0.337021,1981-12-11,0.0,Four Friends,7.0,4.0,1981.0,0.0,"['Craig Wasson', 'Jodi Thelen', 'Michael Huddleston', 'Jim Metzler', 'Scott Hardt', 'Elizabeth Lawrence', 'Miklos Simon', 'Michael Kovacs', 'Beatrice Fredman']",Arthur Penn
0,"['Comedy', 'Drama', 'Romance']",25113,7.531501,1981-05-22,0.0,The Four Seasons,6.3,16.0,1981.0,0.0,"['Alan Alda', 'Carol Burnett', 'Len Cariou', 'Sandy Dennis', 'Rita Moreno', 'Jack Weston', 'Bess Armstrong']",Alan Alda
700000,"['Action', 'Adventure', 'Horror', 'Science Fiction']",28893,3.853415,1981-10-01,0.0,Galaxy of Terror,5.2,43.0,1981.0,0.0,"['Edward Albert', 'Erin Moran', 'Ray Walston', 'Bernard Behrens', 'Zalman King', 'Robert Englund', ""Taaffe O'Connell"", 'Sid Haig', 'Grace Zabriskie', 'Jack Blessing', ""Mary Ellen O'Neill""]",Bruce D. Clark
3000000,"['Adventure', 'Drama', 'History', 'War']",11646,7.44658,1981-08-13,11740000.0,Gallipoli,7.1,111.0,1981.0,3.9133333333333336,"['Mel Gibson', 'Mark Lee', 'Bill Kerr', 'Gerda Nicolson', 'Harold Hopkins', 'Bill Hunter', 'Charles Lathalu Yunipingu', 'Heath Harris', 'Ron Graham', 'Robert Grubb', 'Tim McKenzie', 'David Argue', 'John Morris']",Peter Weir
0,"['Crime', 'Drama', 'Mystery', 'Thriller']",5062,2.445608,1981-09-21,0.0,The Inquisitor,7.2,27.0,1981.0,0.0,"['Lino Ventura', 'Michel Serrault', 'Romy Schneider', 'Guy Marchand', 'Elsa Lunghini', 'Pierre Maguelon', 'Jean-Claude Penchenat', 'Yves Pignot', 'Mathieu Schiffman', 'Michel Such']",Claude Miller
0,"['Drama', 'Horror', 'Thriller']",24634,7.878735,1981-12-18,0.0,Ghost Story,6.3,39.0,1981.0,0.0,"['Fred Astaire', 'Melvyn Douglas', 'Douglas Fairbanks Jr.', 'John Houseman', 'Craig Wasson', 'Patricia Neal', 'Alice Krige', 'Jacqueline Brookes', 'Brad Sullivan', 'Kurt Johnson']",John Irvin
0,['Comedy'],75963,0.137095,1981-04-10,0.0,Going Ape!,4.0,3.0,1981.0,0.0,"['Tony Danza', 'Jessica Walter', 'Stacey Nelkin', 'Danny DeVito']",Jeremy Joe Kronsberg
300000,"['Adventure', 'Comedy']",16124,1.023164,1981-02-05,1400000.0,Goodbye Pork Pie,8.5,4.0,1981.0,4.666666666666667,"['Tony Barry', 'Kelly Johnson', 'Claire Oberman', 'Shirley Gruar', 'Bruno Lawrence']",Geoff Murphy
0,"['Comedy', 'Romance']",21764,3.018382,1981-04-23,0.0,Gregory's Girl,7.0,43.0,1981.0,0.0,"['John Gordon Sinclair', 'Dee Hepburn', ""Jake D'Arcy"", 'Clare Grogan', 'Robert Buchanan', 'Billy Greenlees', 'Allan Love', 'Chic Murray', 'Caroline Guthrie', 'Allison Forster', 'Alex Norton', 'John Bett', 'Dave Anderson', 'Douglas Sannachan']",Bill Forsyth
0,['Comedy'],22435,0.804917,1981-12-18,0.0,Who Pulled the Plug?,5.4,12.0,1981.0,0.0,"['Kim Anderzon', ""Janne 'Loffe' Carlsson"", 'Stig Ossian Ericson', 'Yvonne Lombard', 'Nils Eklund', 'Stig Engström', 'Magnus Härenstam', 'Rolv Wesenlund', 'Per Oscarsson', 'Georg Rydeberg', 'Peter Harryson', 'Svante Grundberg', 'Lars Amble', 'Marie Göranzon', 'Ulf Brunnberg', 'Gunvor Pontén', 'Mona Seilitz', 'Weiron Holmberg']",Hans Iveberg
6500000,"['Drama', 'Horror', 'Thriller']",42149,2.12989,1981-04-24,566736.0,The Hand,5.7,27.0,1981.0,0.0871901538461538,"['Michael Caine', 'Andrea Marcovicci', 'Annie McEnroe', 'Bruce McGill', 'Viveca Lindfors', 'Rosemary Murphy', 'Mara Hobel', 'Pat Corley', 'Nicholas Hormann', 'Ed Marshall']",Oliver Stone
0,"['Drama', 'Horror', 'Thriller', 'Mystery']",37936,6.558858,1981-05-15,0.0,Happy Birthday to Me,6.0,40.0,1981.0,0.0,"['Melissa Sue Anderson', 'Glenn Ford', 'Lawrence Dane', 'Sharon Acker', 'Frances Hyland', 'Tracey E. Bregman', 'Jack Blum', 'Matt Craven', 'Lenore Zann', 'David Eisner', 'Lisa Langlois', 'Michel-René Labelle', 'Richard Rebiere', 'Lesleh Donaldson', 'Earl Pennington', 'Murray Westgate', 'Jérôme Tiberghien', 'Maurice Podbrey', 'Jérôme Tiberghien', 'Vlasta Vrána', 'Walter Massey', 'Griffith Brewer', 'Louis Del Grande']",J. Lee Thompson
10000000,"['Comedy', 'Romance', 'Family']",73247,1.08281,1981-12-18,2154696.0,Heartbeeps,3.8,6.0,1981.0,0.2154696,"['Andy Kaufman', 'Bernadette Peters', 'Randy Quaid', 'Kenneth McMillan', 'Melanie Mayron', 'Christopher Guest', 'Richard B. Shull', 'Dick Miller', 'Kathleen Freeman', 'Mary Woronov', 'Paul Bartel']",Allan Arkush
0,[],38255,0.01575,1981-01-01,0.0,Historien om Kim Skov,0.0,0.0,1981.0,0.0,[],
2000000,"['Foreign', 'Horror', 'Science Fiction', 'Thriller']",46364,1.794332,1981-01-23,0.0,Inseminoid,3.6,22.0,1981.0,0.0,"['Robin Clarke', 'Jennifer Ashley', 'Stephanie Beacham', 'Steven Grives', 'Barrie Houghton', 'Rosalind Lloyd', 'Victoria Tennant', 'Trevor Thomas', 'Heather Wright', 'David Baxt', 'Dominic Jephcott', 'John Segal', ""Kevin O'Shea"", 'Robert Pugh', 'Judy Geeson', 'Nick Maley']",Norman J. Warren
0,"['Drama', 'Thriller', 'Music']",27016,2.121307,1982-10-01,0.0,"Ladies and Gentlemen, the Fabulous Stains",6.5,15.0,1982.0,0.0,"['Diane Lane', 'Ray Winstone', 'Peter Donat', 'David Clennon', 'John Lehne', 'Cynthia Sikes', 'Laura Dern', 'Paul Cook', 'Steve Jones', 'Barry Ford', 'Paul Simonon', 'Fee Waybill', 'Christine Lahti', 'Janet Wright', 'E.G. Daily', 'Debbie Rochon', 'Brent Spiner', 'Mia Bendixsen']",Lou Adler
0,"['Drama', 'Romance']",35685,8.637148,1981-06-29,0.0,Lady Chatterley's Lover,5.4,16.0,1981.0,0.0,"['Sylvia Kristel', 'Shane Briant', 'Nicholas Clay', 'Ann Mitchell', 'Elizabeth Spriggs', 'Pascale Rivault', 'Peter Bennett', 'Anthony Stewart Head', 'Frank Moorey', 'Bessie Love']",Just Jaeckin
18000000,"['Action', 'Adventure', 'Romance', 'Western']",38665,1.38292,1981-08-20,2945600.0,The Legend of the Lone Ranger,3.7,14.0,1981.0,0.1636444444444444,"['Christopher Lloyd', 'Matt Clark', 'Juanin Clay', 'Jason Robards', 'John Bennett Perry', 'David Hayward', 'Richard Farnsworth', 'Marc Gilpin', 'John Hart', 'Klinton Spilsbury', 'Michael Horse', 'Lincoln Tate', 'Ted Flicker', 'Bonita Granville']",William A. Fraker
0,"['War', 'Drama', 'Romance']",265,2.525223,1981-01-14,0.0,Lili Marleen,5.6,15.0,1981.0,0.0,"['Hanna Schygulla', 'Giancarlo Giannini', 'Christine Kaufmann', 'Hark Bohm', 'Karl-Heinz von Hassel', 'Erik Schumann', 'Mel Ferrer', 'Gottfried John', 'Udo Kier', 'Willy Harlander', 'Raúl Gimenez', 'Karin Baal', 'Adrian Hoven', 'Barbara Valentin', 'Helen Vita', 'Elisabeth Volkmann', 'Lilo Pempeit', 'Brigitte Mira', 'Rudolf Lenz', 'Irm Hermann']",Rainer Werner Fassbinder
0,"['Romance', 'Drama']",2264,1.900407,1981-08-20,0.0,Lola,7.2,17.0,1981.0,0.0,"['Barbara Sukowa', 'Armin Mueller-Stahl', 'Matthias Fuchs', 'Helga Feddersen', 'Karin Baal', 'Ivan Desny', 'Elisabeth Volkmann', 'Hark Bohm', 'Christine Kaufmann', 'Mario Adorf', 'Rosel Zech', 'Günther Kaufmann', 'Udo Kier']",Rainer Werner Fassbinder
